fecha_corte,nom_rpt,cod_pais,pais,cod_estado_depto,estado_depto,vigencia,param_hecho,hecho,sexo,etnia,discapacidad,ciclo_vital,per_ocu,per_llegada,eventos
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,23,Cordoba,2019,5,Desplazamiento forzado,Hombre,Indigena,Fisica,entre 29 y 60,3,0,3
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,70,Sucre,2016,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 6 y 11,2,2,2
2023-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,81,Arauca,2022,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 6 y 11,3,2,3
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,15,Boyaca,2024,5,Desplazamiento forzado,Mujer,Ninguna,Multiple,entre 60 y 110,0,1,0
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,85,Casanare,2022,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 29 y 59,0,3,0
2023-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,41,Huila,2017,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 18 y 28,148,179,149
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,95,Guaviare,2016,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 18 y 28,80,39,80
2024-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,18,Caqueta,2021,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 61 y 100,13,16,13
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,15,Boyaca,2023,5,Desplazamiento forzado,Mujer,Ninguna,Fisica,entre 61 y 100,1,1,1
2026-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,70,Sucre,2022,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,519,0,0
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2016,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 12 y 17,19,18,19
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,85,Casanare,2017,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 12 y 17,1,1,1
2025-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,86,Putumayo,2023,5,Desplazamiento forzado,Hombre,Ninguna,Intelectual,entre 6 y 11,0,1,0
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,5,Antioquia,2017,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 18 y 28,34,35,35
2025-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,19,Cauca,2016,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 18 y 28,34,15,34
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,86,Putumayo,2020,5,Desplazamiento forzado,Hombre,Ninguna,Por Establecer,entre 29 y 59,1,1,1
2025-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,41,Huila,2022,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 60 y 110,1,2,1
2025-09-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2016,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 29 y 59,2,3,2
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,18,Caqueta,2017,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 61 y 100,6,5,6
2026-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,76,Valle del Cauca,2015,5,Desplazamiento forzado,Hombre,Ninguna,Psicosocial (Mental),entre 18 y 28,1,0,0
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,23,Cordoba,2019,5,Desplazamiento forzado,Mujer,Indigena,Intelectual,entre 29 y 60,1,0,1
2025-07-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,70,Sucre,2018,5,Desplazamiento forzado,Mujer,Ninguna,Fisica,entre 29 y 59,7,10,7
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,94,Guainia,2022,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 6 y 11,8,9,8
2024-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,41,Huila,2017,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 60 y 110,1,3,1
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,41,Huila,2016,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 18 y 28,3,2,3
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,99,Vichada,2023,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 29 y 60,3,0,3
2024-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,76,Valle del Cauca,2023,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 18 y 28,2,2,2
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,99,Vichada,2015,5,Desplazamiento forzado,Mujer,Ninguna,Psicosocial (Mental),entre 18 y 28,1,1,1
2025-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,99,Vichada,2016,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 6 y 11,0,2,0
2026-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,44,La Guajira,2020,5,Desplazamiento forzado,Mujer,Ninguna,Fisica,entre 29 y 59,2,0,2
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,97,Vaupes,2021,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,2,1,2
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,99,Vichada,2014,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 61 y 100,18,3,18
2024-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,76,Valle del Cauca,2021,5,Desplazamiento forzado,Mujer,Palenquero,Ninguna,entre 0 y 5,2,4,2
2025-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2024,5,Desplazamiento forzado,Hombre,Ninguna,Por Establecer,entre 29 y 59,11,9,11
2024-02-29,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,13,Bolivar,2020,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 12 y 17,1,1,1
2024-02-29,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,18,Caqueta,2014,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 12 y 17,2,2,2
2025-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,27,Choco,2018,5,Desplazamiento forzado,Mujer,Indigena,Visual,entre 18 y 28,1,0,1
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,18,Caqueta,2020,5,Desplazamiento forzado,Mujer,Ninguna,Multiple,entre 18 y 28,1,1,1
2026-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,47,Magdalena,2020,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 29 y 59,2,0,0
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,76,Valle del Cauca,2014,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 29 y 59,11,9,12
2025-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2020,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 29 y 59,317,132,318
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,8,Atlantico,2023,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 6 y 11,2,3,2
2024-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,85,Casanare,2014,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 29 y 59,179,188,179
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,20,Cesar,2013,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 12 y 17,2,1,2
2025-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,85,Casanare,2012,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 18 y 28,1,0,1
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,76,Valle del Cauca,2012,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 18 y 28,22,41,22
2025-08-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,18,Caqueta,2018,5,Desplazamiento forzado,Hombre,Indigena,Multiple,entre 60 y 110,1,1,1
2023-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,20,Cesar,2012,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 18 y 28,1,2,1
2024-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,19,Cauca,2014,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 6 y 11,46,31,48
2025-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,63,Quindio,2012,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 60 y 110,2,3,2
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,85,Casanare,2022,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 29 y 60,9,24,10
2025-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,76,Valle del Cauca,2018,5,Desplazamiento forzado,Hombre,Ninguna,Multiple,entre 60 y 110,6,11,6
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,66,Risaralda,2014,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 61 y 100,7,5,7
2025-08-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2014,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 12 y 17,2,2,2
2024-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,70,Sucre,2014,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 6 y 11,4,5,4
2026-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,95,Guaviare,2017,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 60 y 110,1,0,1
2024-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,18,Caqueta,2017,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 60 y 110,2,1,2
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,85,Casanare,2015,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 29 y 59,2,3,2
2025-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2012,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 6 y 11,1,1,1
2024-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,20,Cesar,2018,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 18 y 28,1,0,1
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2022,5,Desplazamiento forzado,Mujer,Ninguna,Intelectual,entre 18 y 28,4,1,4
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,18,Caqueta,2012,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,1037,772,1044
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,27,Choco,2019,5,Desplazamiento forzado,Hombre,Indigena,Auditiva,entre 18 y 28,1,0,1
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,81,Arauca,2019,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 18 y 28,3,1,3
2024-02-29,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,23,Cordoba,2021,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 29 y 60,9,10,10
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,66,Risaralda,2013,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 29 y 60,4,5,4
2023-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,17,Caldas,2017,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 12 y 17,0,1,0
2026-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,86,Putumayo,2016,5,Desplazamiento forzado,Hombre,Ninguna,Multiple,entre 29 y 59,11,6,11
2023-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,5,Antioquia,2016,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 12 y 17,8,7,8
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,50,Meta,2016,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 60 y 110,79,85,80
2024-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,91,Amazonas,2022,5,Desplazamiento forzado,Mujer,Indigena,Fisica,entre 18 y 28,1,0,1
2024-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,15,Boyaca,2021,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 18 y 28,1,1,1
2026-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,17,Caldas,2021,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 29 y 59,25,0,0
2025-09-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,17,Caldas,2021,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 29 y 59,0,2,0
2026-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2019,5,Desplazamiento forzado,Mujer,Indigena,Multiple,entre 12 y 17,2,2,2
2024-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,20,Cesar,2017,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 60 y 110,1,2,1
